fname,dialogue,summary,topic
train_11569_ss,"#Person2#: 요즘 어때?
#Person1#: 잘 지내고 있어. 넌 어때?
#Person2#: 덕분에 좋지.
#Person1#: 요즘 어떻게 지냈어?
#Person2#: 나야 뭐 괜찮아. 넌?
#Person1#: 나 학교 다니고 있어.
#Person2#: 어느 학교 다녀?
#Person1#: 나 PCC 다녀.
#Person2#: 거기 재미있어?
#Person1#: 나쁘진 않아. 사람들이 많아.
#Person2#: 잘 해봐.
#Person1#: 고마워.","#Person2#는 요즘 잘 지내며, #Person1#는 PCC에 다니고 있다.",근황 대화
train_3232_ss,"#Person2#: 안녕하세요! 운동할 수 있는 곳이 있나요?
#Person1#: 네, 손님. 저희에겐 훌륭한 운동 시설이 있습니다.
#Person2#: 듣고 기쁘네요. 어디에 있는지 알려주실래요?
#Person1#: 사실 지금 그 시설 위에 계세요. 엘리베이터나 계단으로 한 층만 내려가시면 됩니다.
#Person2#: 호텔에서 체육관 사용료로 1분에 1달러를 청구하나요?
#Person1#: 아니요, 손님. 추가 요금은 없습니다. 문을 여는 데 필요한 건 객실 키뿐입니다.
#Person2#: 그리고 체육관 운영 시간은요?
#Person1#: 기쁘게도 저희 체육관은 24시간 운영합니다.
#Person2#: 한 가지 더요, 트레이너가 있나요?
#Person1#: 조만간 생길 수도 있지만, 현재는 없습니다.","#Person2#은 호텔의 체육관 위치, 요금, 운영 시간, 트레이너 유무를 #Person1#에게 문의합니다.",호텔 체육관 이용 안내
train_8984_ss,"#Person2#: Tom, 오늘이 벌써 7월 5일이야. 5일 후면 런던으로 떠나잖아. 비행기 표는 예약했니?
#Person1#: 응, 오늘 아침에 했어.
#Person2#: 공항까지 버스로 갈 거야, 아니면 택시 탈 거야?
#Person1#: 그날 아침에 Jim이 공항에 데려다 줄 거야.","Tom은 비행기 표를 예약했으며, Jim이 그를 공항까지 데려다 줄 예정입니다.",비행기 예약 및 공항 이동
train_11287_ss,"#Person2#: 출근할 때 너무 피곤해. 운전하는 시간이 너무 길어 힘들어 죽겠어.
#Person1#: 맞아, 무슨 말인지 알아. 나도 예전에 출근하는 데 매일 두 시간씩 운전했었어. 그런데 이제는 직장까지 걸어갈 수 있는 거리에 살아. 정말 좋아.
#Person2#: 진짜? 몰랐어. 이사 간 거야?
#Person1#: 아니, 아파트 근처에 새 직장을 찾았어.
#Person2#: 음, 나는 직장을 바꾸기 힘들 것 같은데, 아파트는 좀 바꿔볼까 생각 중이야. 지금 있는 곳이 별로야.
#Person1#: 뭐가 문제가 있어?
#Person2#: 일단 먼 것도 문제고, 집주인 아주머니랑도 문제가 있어. 집세는 계속 올리는데, 수리는 전혀 안 해줘. 집이 다 망가져가고 있어.
#Person1#: 그거 정말 안 좋다. 내 아파트에 방이 하나 나와 있는 것 같아. 우리 집주인은 정말 좋아. 그리고 지금 있는 곳보다 직장에 더 가깝지 않을까 싶어.
#Person2#: 진짜? 근데 비싸진 않겠지? 내 예산은 넉넉치 않아서.
#Person1#: 아니야, 그렇게 비싸지 않아. 가구도 다 마련되어 있어.
#Person2#: 괜찮은데! 한 번 보고 싶어. 언제 갈 수 있을까?
#Person1#: 지금 어때?
#Person2#: 좋아. 내가 운전할게.","#Person2#은 출근 시 긴 운전 시간 때문에 피곤함을 토로하며, #Person1#는 과거 같은 상황을 경험했다고 말합니다. #Person2#은 집주인과의 문제로 아파트를 옮기는 것을 고려하고 있으며, #Person1#는 자신이 살고 있는 아파트의 방을 추천합니다. #Person2#은 그 방을 지금 당장 보고 싶어 합니다.",이사 및 출근 문제
train_3549_ss,"#Person2#: 안녕, Charlie! 뭐 읽고 있어? 
#Person1#: 안녕, Bob. 전기를 읽고 있어. 
#Person2#: 누구에 대한 거야? 
#Person1#: Bob Dylan에 관한 거야. 
#Person2#: 그가 누구야? 
#Person1#: 유명한 미국 음악가야. 
#Person2#: 저자는 누구야? 
#Person1#: Howard Sounes가 썼어. 
#Person2#: 그거 어때? 
#Person1#: 정말 좋아! 읽으면서 많이 배웠어. 
#Person2#: 다 읽으면 나도 볼 수 있을까? 
#Person1#: 물론이지, Bob! 지금 12장 읽고 있어서 거의 다 읽었어. 
#Person2#: 책에 장이 몇 개 있어? 
#Person1#: 전체 15장이 있어. 
#Person2#: 언제쯤 다 읽을 것 같아? 
#Person1#: 금요일까지는 다 읽을 수 있을 거야. 그때 수업에서 줄게. 
#Person2#: 고마워, Charlie! 
#Person1#: 별말을, Bob.",Charlie는 유명한 미국 음악가인 Bob Dylan에 관한 전기를 읽고 있다. 그는 책을 정말 마음에 들어하며 금요일까지 Bob에게 빌려주겠다고 약속한다.,독서
train_2000_ss,"#Person2#: 아빠, 학교에서 쓸 준비물이 좀 필요해요.
#Person1#: 응, 부엌 서랍에 연필 몇 자루랑 지우개 있을 거야.
#Person2#: 아빠, 나 중학교 2학년이에요. 이제는 수업에 필요한 진짜 준비물이 필요해요.
#Person1#: 아, 그래? 그럼 자도 필요하다는 거야?
#Person2#: 아빠, 계산기나 노트북 같은 첨단 물건이 필요해요.
#Person1#: 음, 내가 중학교 다닐 땐 그런 거 없어도 잘했는데.
#Person2#: 예, 그때는 차도 없었잖아요. 지금은 훨씬 많이 발전했어요.
#Person1#: 좋네, 우리 딸이 수업에서 비디오 게임을 할 수 있겠어.
#Person2#: 아빠, 진지하게요.
#Person1#: 알겠어. 그거 얼마 들어?
#Person2#: 음, 가게에서 컴퓨터를 299에 팔고 있어요.
#Person1#: 그럼 나중에 네가 날 부양해야겠다, 알겠어. 언제 필요해?
#Person2#: 지금이요, 당장. 엄마가 차에서 기다리고 계세요. 오늘 사주시면 아이스크림도 사주신대요.","#Person2#은 아빠에게 학교 준비물을 사달라고 설득하고, 아빠는 결국 허락한다.",학교 준비물 구매
train_1507_ss,"#Person2#: 제 기억이 맞다면, 배달 시점도 우리가 고려해야 할 부분 중 하나인 것 같아요. 
#Person1#: 맞아요. 그 부분에 대해 자세히 얘기해볼까요?
#Person2#: 좋아요. 이 물품들이 9월 말까지 배달되면 좋겠어요. 저희 크리스마스 판매에 맞추고 싶거든요.
#Person1#: 크리스마스는 연말까지 오지 않지 않나요?
#Person2#: 아니요. 하지만 미국에서는 크리스마스 시즌이 12월 25일 약 한 달 전부터 시작돼요.
#Person1#: 음, 배송 시점을 앞당기는 것은 저희 쪽에서 어렵습니다. 제조업체들이 이미 꽉 차있거든요.
#Person2#: 생산을 좀 더 늘리실 수 있을까요?
#Person1#: 새로운 주문이 계속 들어와서 이미 하루에 세 교대로 작업하고 있어요.
#Person2#: 그렇다면 어쩔 수 없네요.
#Person1#: 죄송합니다.
#Person2#: 그럼 최종적인 배송 날짜는 어떻게 되나요?
#Person1#: 10월 중순까지입니다. 이것이 저희가 할 수 있는 최선입니다.
#Person2#: 알겠습니다. 그 말대로 믿겠습니다.
#Person1#: 좋아요. 거래 성립입니다. 그리고 배송을 앞당기기 위해 최선을 다하겠습니다만, 9월 초에 신용장 개설이 필요합니다.
#Person2#: 약속할게요.","#Person2#은 9월 말까지 물품 배달을 원하고, #Person1#는 제조업체의 바쁜 일정 때문에 배송 시기를 앞당기기 어렵다고 설명합니다. 결국 그들은 10월 중순까지 배송하기로 합의합니다.",배송 일정 조정
train_2744_ss,"#Person2#: 사업할 때 가장 중요한 게 뭐라고 생각해?
#Person1#: 음, 여러 가지가 있지. 물론 비용을 최대한 절감하고 수익은 높이는 게 중요해.
#Person2#: 그럼 직원들 급여는 최대한 적게 줘야 한다고 생각해?
#Person1#: 아니야, 그렇게 하면 직원들이 일을 싫어하게 돼. 일이 비효율적이고 이직률이 높아질 거야. 그러면 비용이 더 많이 들게 돼.
#Person2#: 매출을 극대화하려면 어떻게 해야 해?
#Person1#: 좋은 광고에 투자해야 해. 잠재 고객이 어디에 있는지 알고 그들을 겨냥해야 해. 나이 많은 사람들에게 컴퓨터 게임을 파는 건 별로야. 시장이 너무 작거든.
#Person2#: 그 외에 또 뭐가 있을까?
#Person1#: 다른 회사들이 동일한 제품이나 서비스를 얼마에 파는지 알아봐. 가격을 최저가 근처로 설정해. 하지만 너무 싸게 팔면 고객들이 의심할 수도 있어서 좋지 않아.","#Person1#는 #Person2#에게 사업에서 가장 중요한 것은 비용을 절감하고 수익을 증가시키는 것이라고 설명합니다. 또한, 매출을 극대화하는 방법과 가격 책정 방식에 대해서도 언급합니다.",사업 운영 전략
train_537_ss,"#Person2#: 주문하시겠어요, 손님?
#Person1#: 네, 부탁드려요. 스테이크와 버섯을 좋아합니다.
#Person2#: 스테이크는 어떻게 구워드릴까요? 레어, 미디엄, 아니면 웰던?
#Person1#: 미디엄으로 부탁드려요.
#Person2#: 스테이크와 함께 드실 감자는 어떤 걸로 하시겠어요? 매시드, 삶은 감자, 아니면 구운 감자?
#Person1#: 구운 감자로 할게요. 그리고 얼음이 들어간 아이스티 한 잔에 레몬도 추가해 주세요.
#Person2#: 좋습니다. 시작으로 스프나 샐러드 드릴까요?
#Person1#: 크림 양파 스프로 부탁드릴게요.
#Person2#: 오늘 디저트는 드실 건가요, 손님?
#Person1#: 디저트는 안 먹을게요. 이걸로 다 됐습니다, 감사합니다.
#Person2#: 알겠습니다, 잠시만 기다려 주세요.","#Person2#은 #Person1#가 스테이크, 버섯, 구운 감자, 아이스티, 크림 양파 스프를 주문하는 것을 도와줍니다.",음식 주문
train_3005_ss,"#Person2#: 우리 정류장 맞아?
#Person1#: 그런 것 같아. 내려.
#Person2#: 야, 우리 어디야?
#Person1#: 나도 몰라.
#Person2#: 여기가 맞는 정류장인 줄 알았는데.
#Person1#: 내 눈에는 안 맞는 것 같은데.
#Person2#: 우리 너무 일찍 내리게 한 거야?
#Person1#: 그런 것 같아.
#Person2#: 너 말 듣지 말 걸 그랬어.
#Person1#: 진짜 우리 정류장인 줄 알았어.
#Person2#: 이제 걸어가야 되잖아.
#Person1#: 다음 버스 기다리는 게 낫지 않을까?","#Person1#가 #Person2#과 함께 버스에서 너무 일찍 내렸고, #Person2#은 이에 대해 #Person1#를 탓합니다.",오해로 인한 버스 정류장 착오
train_7403_ss,"#Person2#: 안녕하세요, 도와드릴까요?
#Person1#: 내일 시드니로 가는 표를 사고 싶어요.
#Person2#: 지금은 BW159 항공편만 가능한데, 직항이 아니에요.
#Person1#: 정확한 정보를 좀 알려주세요.
#Person2#: 내일 오후 4시 40분에 출발해서, 멜버른을 경유해 다음날 아침 10시 20분에 시드니에 도착해요.
#Person1#: 멜버른에서 대기 시간이 얼마나 되나요?
#Person2#: 약 1시간 정도요. 구매하시겠어요?
#Person1#: 네, 일등석으로 한 장 주세요.",#Person2#은 #Person1#이 내일 시드니로 가는 BW159 항공편의 일등석 표를 구매하도록 도와주었습니다.,비행기 표 구매
train_12394_ss,"#Person2#: 홍콩은 어떠세요, Mr. Green?
#Person1#: 아주 좋습니다.
#Person2#: 호텔에 머물고 계신가요?
#Person1#: 네, 이 건물 옆에 있는 Star Hotel에 있어요.
#Person2#: 아, 그렇군요.
#Person1#: 벌써 1시네요! 배가 고파요. 이 근처에 괜찮은 식당 있나요?
#Person2#: 네, 몇 군데 있어요. 중국 음식 드실래요, 아니면 유럽 음식 드실래요?
#Person1#: 음, 유럽 음식이 좋겠네요. 그런데 저랑 같이 점심 먹을래요?
#Person2#: 아, 고맙습니다. 그러고 싶네요.
#Person1#: 좋습니다. 어디가 좋을까요?
#Person2#: 음, Brown's가 괜찮아요. 음식은 정말 좋은데 좀 비쌀 수도 있어요.
#Person1#: 괜찮습니다, Miss Jiang. 그럼 가볼까요?",Mr. Green은 홍콩을 좋아하며 Star Hotel에 머무르고 있습니다. 그는 Miss Jiang과 함께 점심을 먹기로 하고 그녀는 Brown's를 추천합니다.,식당 선택
train_5124_ss,"#Person2#: 안녕, 엄마.
#Person1#: 드디어 왔구나. 걱정했잖아. 너무 늦었어.
#Person2#: 응, 린다를 우연히 만났고, 우리 술집에 갔어. 린다가 나한테 재밌는 이야기를 해줬어.
#Person1#: 오? 그게 뭐야?
#Person2#: 음, 퇴근 후 집에 가는 길에 린다가 갑자기 도로 한복판에서 무릎을 꿇고 있는 할머니를 봤대.
#Person1#: 정말?
#Person2#: 응, 린다가 너무 놀라서 갑자기 멈췄대. 그러자 뒤에 있는 차가 그녀의 차를 들이받았어.
#Person1#: 그녀는 다쳤어?
#Person2#: 아니.
#Person1#: 그럼 할머니는 뭐하고 있었어?
#Person2#: 그 얘기를 이제 하려고 해. 그래서 린다가 차에서 내렸는데, 할머니가 뭔가를 줍고 걸어가더래.
#Person1#: 다행이네. 린다가 할머니를 치지 않아서.
#Person2#: 그러고 나서 경찰이 왔어. 그런데 경찰은 린다의 말을 안 믿었어.
#Person1#: 음...
#Person2#: 다행히도 목격자가 있었어. 버스를 기다리던 남자가 모든 걸 봤대. 할머니가 뭐하고 있었는지 알아?
#Person1#: 전혀 모르겠는데.
#Person2#: 할머니는 금니를 찾고 있었대.
#Person1#: 금니?
#Person2#: 응, 도로를 건너다가 금니가 빠졌나 봐. 목격자가 '오, 내 금니...'라고 하는 걸 들었대.",#Person2#은 엄마에게 린다가 도로에서 무릎 꿇은 할머니를 보고 사고가 발생한 일화를 전한다. 목격자가 경찰에게 할머니가 금니를 찾고 있었다고 증언해 린다의 말을 뒷받침했다.,도로에서의 해프닝
train_5871_ss,"#Person2#: 안녕하세요. 도와드릴까요?
#Person1#: 네, Joanna Stevens를 만나러 왔어요. 네 시에 예약했어요.
#Person2#: 물론이죠. 성함을 말씀해 주시면 도착하셨다고 전해드리겠습니다.
#Person1#: 네, Josh O'Neil입니다.
#Person2#: Stevens 씨께서 곧 오실 겁니다. 음료는 뭐 드릴까요?
#Person1#: 네, 커피 한 잔 부탁드려요.
#Person2#: 여기 있습니다. Stevens 씨가 지금 준비되셨습니다. 이쪽으로 안내해 드릴게요.",Josh O'Neil은 Joanna Stevens와의 약속을 위해 현장에 도착하여 커피를 제공받고 안내를 받습니다.,약속 방문
train_9730_ss,"#Person2#: 세탁물을 찾으러 왔어요.
#Person1#: 네, 고객님. 세탁물 영수증 좀 보여주실 수 있나요?
#Person2#: 여기 있어요.
#Person1#: 네, 준비 다 됐습니다.
#Person2#: 이 단추들 좀 달아줄 수 있나요?
#Person1#: 네, 가능합니다.
#Person2#: 셔츠 비용이 얼마죠?
#Person1#: 10달러입니다.
#Person2#: 여기 있습니다. 잔돈은 괜찮아요.
#Person1#: 감사합니다, 안녕히 가세요!",#Person2#가 세탁물을 찾고 #Person1#의 도움으로 몇 개의 단추를 달았습니다.,세탁물 수거
train_5394_ss,"#Person2#: 너 안색이 안 좋아 보여. 
#Person1#: 기분이 너무 안 좋다. 감기 걸린 것 같아. 
#Person2#: 누구한테서 옮았는지 알아? 
#Person1#: 우리 기숙사에 아픈 사람이 많아서, 거기서 옮았나 봐. 
#Person2#: 감기약 먹었어? 
#Person1#: 비타민 C랑 아연을 먹고 좀 쉬려고 하고 있어. 
#Person2#: 의사들은 감기엔 쉬고 수분 보충이 좋다고 하시더라. 
#Person1#: 우리 할머니는 감기엔 뜨거운 닭고기 수프가 최고라고 하셔. 
#Person2#: 집에서 하는 요법이 효과가 없으면 약사에게 상담해보는 것도 좋을 것 같아. 
#Person1#: 그래, 상태가 더 나빠지면 반드시 도움을 구할 거야.","#Person1#는 기숙사에서 아픈 친구들 때문에 감기에 걸렸을지도 모른다고 생각한다. #Person2#는 쉬고 수분을 보충하라고 제안하며, 집에서 하는 요법이 효과가 없으면 약사를 찾아보라고 한다.",감기에 대한 조언
