fname,dialogue,summary,topic
synthetic_23,"#Person1#: 도서관 책 대출 기한이 다가오고 있는데, 다 읽으셨어요?
#Person2#: 아, 아직 다 못 읽었어요. 재미있어서 계속 읽고 있어요.
#Person1#: 그럼, 연장 가능한지 확인해보셨어요?
#Person2#: 아직 안 해봤어요. 어떻게 하는 거예요?
#Person1#: 도서관 웹사이트에 로그인해서 책 정보를 찾아보면 연장 신청 버튼이 있어요.
#Person2#: 아, 그런 거였군요. 바로 해볼게요. 고마워요!
#Person1#: 천만에요! 재미있게 읽으세요!",도서관 책 대출 기한이 다가오고 있어 #Person1#이 #Person2#에게 물었다. #Person2#는 아직 책을 다 읽지 못했고 연장 방법을 물어보며 #Person1#의 도움으로 연장 방법을 알게 되었다.,도서관 책 대출
synthetic_24,"#Person1#: 저는 요즘 심한 감기 때문에 고생하고 있어요. 어떻게 해야 빨리 나을 수 있을지 모르겠어요.
#Person2#: 아, 그래요? 먼저 의사를 찾아가서 정확한 진단을 받는 게 좋겠어요. 그리고 충분한 휴식과 수분을 섭취하는 게 중요해요.
#Person1#: 사실 이미 의사를 찾아갔는데, 심한 감기라고 하더라고요. 항생제를 복용해야 한다고 했어요.
#Person2#: 항생제는 의사가 처방한 대로 정확히 복용해야 해요. 그리고 목이 아프다면 따뜻한 물로 마시는 게 도움이 될 수 있어요.
#Person1#: 따뜻한 물은 좀 마시고 있지만, 다른 예방법도 있을까요?
#Person2#: 네, 손 씻기를 자주 하고 사람들을 피하는 게 좋아요. 그리고 면역력을 높이기 위해 건강한 식단을 유지하는 게 중요하죠.
#Person1#: 이번 감기를 통해 많은 것을 배웠어요. 앞으로는 감기를 예방하기 위해 더 노력할게요.
#Person2#: 그렇게 하면 좋을 거예요. 건강이 제일 중요하니깐요.","#Person1#은 심한 감기로 고생하고 있어 #Person2#에게 조언을 구합니다. #Person2#는 의사의 진단을 받고 충분한 휴식과 수분 섭취, 손 씻기, 사람들 피하기, 건강한 식단 유지를 통해 감기를 예방하고 치료할 것을 권장합니다.",심한 감기 진단과 예방
synthetic_25,"#Person1#: 안녕하세요, 치과에 오신 것을 환영합니다. 무슨 일이신가요?
#Person2#: 안녕하세요. 치아가 아파서 예약했어요.
#Person1#: 네, 어떤 증상이 있으신가요? 통증은 얼마나 지속되었나요?
#Person2#: 음, 치아가 계속 욱신거리고 특히 단 것을 먹을 때 더 아파요. 일주일 전부터 그래요.
#Person1#: 알겠습니다. 먼저 몇 가지 검사를 해보겠습니다. 잠시 기다려 주세요.
#Person1#: 검사를 해보니 치아에 충치가 생겼네요. 조금 심각한 상태라 치료가 필요해 보입니다.
#Person2#: 아, 그러면 어떤 치료를 해야 하나요?
#Person1#: 치아를 채워 넣는 치료가 필요할 것 같습니다. 조금 불편할 수 있지만, 통증을 줄이고 치아를 보호하기 위해 중요해요.
#Person2#: 알겠어요. 그럼 언제 치료할 수 있나요?
#Person1#: 오늘 바로 예약할 수 있습니다. 약 1시간 정도 걸릴 예정입니다.
#Person2#: 좋아요. 그럼 바로 치료해 주세요.","#Person2#는 치아가 아파서 치과에 방문합니다. #Person1#은 검사를 통해 치아에 충치가 있음을 발견하고, 치료를 권장합니다. #Person2#는 충치 치료를 받기로 결정하고, 그 날 바로 치료가 이루어집니다.",치과 진료
synthetic_26,"#Person1#: 식장 예약이 가능한가요?
#Person2#: 네, 가능한지 한번 확인해 볼게요. 언제 방문하시고 싶으신가요?
#Person1#: 이번 주 토요일에 방문하고 싶어요.
#Person2#: 현재로서는 토요일에 자리가 있습니다. 몇 분이 오실 예정이신가요?
#Person1#: 저 포함해서 4명이요.
#Person2#: 4인석은 예약 가능합니다. 몇 시에 오시는 것이 좋으실까요?
#Person1#: 점심시간에 맞춰서 12시로 예약하고 싶어요.
#Person2#: 네, 12시에 4인석으로 예약되었습니다. 성함과 연락처를 알려주실 수 있으신가요?
#Person1#: 네, 제 이름은 홍길동이고 연락처는 010-1234-5678입니다.
#Person2#: 네, 예약이 완료되었습니다. 다음 주에 문자메시지로 예약 확인을 드릴게요. 즐거운 식사되세요!","#Person1#은 #Person2#에게 이번 주 토요일 12시에 4명의 식장 예약을 요청합니다. #Person2#는 예약 가능 여부를 확인하고, 예약을 완료합니다.",식당 예약
synthetic_27,"#Person1#: 저기, 나 너한테 줄 게 있어. 잠깐 시간 있어?
#Person2#: 응? 물론이지. 무슨 일이야?
#Person1#: 내가 새로 강아지를 입양했어. 이름은 '복실이'야.
#Person2#: 강아지? 너가? 너무 귀여워! 어떻게 된 거야?
#Person1#: 나 원래 강아지를 좋아해. 우리 집에 혼자 있을 때 너무 외로워서 한 마리 데리고 왔어.
#Person2#: 그럼 너가 복실이 엄마네? ㅋㅋㅋ
#Person1#: 뭐야, 그게. 근데 진짜 우리 집에 같이 있을 때 정말 행복해.
#Person2#: 그래서 내가 말하는 거야. 너는 너무 행복해 보여서 좋아.
#Person1#: 그런데, 이 강아지가 너한테도 특별한 선물이 되길 바래.
#Person2#: 왜? 무슨 이유 있어?
#Person1#: 사실... 너를 좋아해서 이런 선물을 준비했어. 나랑 같이 강아지를 키우고 싶어.
#Person2#: 뭐라고? 진짜? ㅠㅠㅠㅠ 고마워, 그리고... 나도 너를 좋아해.","#Person1#이 #Person2#에게 새롭게 입양한 강아지 '복실이'를 선물한다. 선물을 통해 #Person1#은 #Person2#에게 사랑을 고백하고, #Person2#는 기쁜 마음으로 그 고백을 받아들인다.",강아지 선물과 고백
synthetic_28,"#Person1#: 오늘이 건강 생활의 날 체험 날이야, 같이 갈래?
#Person2#: 건강 생활의 날 체험이 뭐야?
#Person1#: 건강 관련 행사들이 많아서 영양 상담, 운동 수업, 스트레스 관리 등 다양한 활동을 경험할 수 있어.
#Person2#: 그럼 나도 같이 가자. 어디에 있는 거야?
#Person1#: 공원 입구에서 시작해. 10시에 거기서 만나자.
#Person2#: 좋아, 10시에 만나.
#Person1#: 너의 건강 목표를 달성할 수 있는 좋은 기회가 될 거야.
#Person2#: 그렇게 되기를 바래. 기대돼.",#Person1#는 #Person2#에게 오늘 건강 생활의 날 체험 행사에 참여하자고 제안합니다. #Person2#는 이 행사에 대해 궁금해하고 함께 가자고 합니다. 그들은 공원 입구에서 10시에 만나기로 합니다.,건강 생활의 날 체험
synthetic_29,"#Person1#: 안녕하세요, 항공권 예약을 하려고 합니다.
#Person2#: 네, 어디로 가시나요?
#Person1#: 뉴욕으로 여행 가려고 합니다.
#Person2#: 여행 날짜를 알려주실 수 있나요?
#Person1#: 다음 주 월요일부터 목요일까지입니다.
#Person2#: 알겠습니다. 지금 바로 뉴욕행 항공권을 찾아보겠습니다.
#Person1#: 감사합니다.
#Person2#: 찾았습니다. 월요일에 출발하여 목요일에 돌아오는 항공권이 있습니다. 가격은 800달러입니다.
#Person1#: 좋은 가격입니다. 예약하겠습니다.
#Person2#: 성함을 알려주시겠어요?
#Person1#: 김철수입니다.
#Person2#: 감사합니다, 김철수님. 항공권은 예매되었습니다. 예약 번호는 #BookingNumber#입니다.
#Person1#: 알겠습니다. 감사합니다.
#Person2#: 좋은 여행 되세요!","김철수 씨는 다음 주 뉴욕 여행을 위해 항공권을 예약하며, 필요한 정보를 제공하고 예약을 완료합니다.",항공권 예약
synthetic_30,"#Person1#: 안녕하세요, 무슨 일이신가요?
#Person2#: 안녕하세요. 제가 지난 주에 작성한 보고서를 찾을 수가 없어서요. 도와주실 수 있나요?
#Person1#: 물론이죠. 어떤 이름으로 저장하셨나요?
#Person2#: 기억이 잘 안 나는데, '프로젝트 검토'라는 이름으로 저장했을 것 같아요.
#Person1#: 확인해 볼게요. 잠깐만 기다려 주세요.
#Person1#: 여기 있네요. '프로젝트 검토'라는 이름의 문서가 데스크탑에 저장되어 있습니다.
#Person2#: 정말 감사합니다! 이제 일할 수 있겠어요.
#Person1#: 도움이 되어서 다행입니다. 더 필요한 것이 있으면 언제든지 말씀해 주세요.",#Person2#이 지난 주에 작성한 '프로젝트 검토'라는 이름의 보고서를 찾을 수 없어 #Person1#에게 도움을 요청합니다. #Person1#은 데스크탑에서 해당 문서를 찾아 #Person2#에게 안내합니다.,문서 찾기
synthetic_31,"#Person1#: 급한 인쇄물 주문이 있는데, 내일 아침까지 출력 가능할까?
#Person2#: 현재 주문이 좀 밀려서 내일 오전에는 어려울 것 같아요. 최대한 빨리 처리해볼게요.
#Person1#: 가능한 빨리 연락 좀 부탁해. 정말 급해서 그래.
#Person2#: 알겠습니다. 인쇄물 준비되면 바로 연락드릴게요. 얼마나 출력해야 하나요?
#Person1#: 총 500부를 출력해야 하고, 양면 인쇄면 더 좋겠어.
#Person2#: 양면 인쇄는 추가 비용이 발생할 수 있는데 괜찮으세요?
#Person1#: 비용은 상관없어. 최대한 빨리 해줄 수 있다면 좋겠어.
#Person2#: 알겠습니다. 최대한 빨리 준비해서 연락드릴게요. 양면 인쇄 추가 비용을 포함해 견적 보내드릴게요.","#Person1#이 급한 인쇄물 주문을 요청하고, #Person2#는 최대한 빨리 처리하겠다고 약속합니다.",급한 인쇄 주문 요청
synthetic_32,"#Person1#: 안녕하세요, 항공편 예약 확인을 위해 연락드렸습니다.
#Person2#: 네, 예약이 잘 되어 있는지 궁금하네요.
#Person1#: 성함을 알려주실 수 있으신가요?
#Person2#: 이름은 김철수예요.
#Person1#: 김철수님의 예약을 확인해보니, 2023년 10월 15일 오전 10시 인천에서 도쿄로 가는 JL001편이 맞나요?
#Person2#: 네, 맞아요. 그 항공편으로 예약했었어요.
#Person1#: 확인되었습니다. 비즈니스 클래스로 예약하셨고, 좌석은 창가 좌석 11A입니다. 추가로 도움이 필요하신 점이 있으신가요?
#Person2#: 아니요, 특별히 필요한 건 없어요. 미리 확인해줘서 감사합니다.
#Person1#: 언제든지 필요하신 게 있으시면 연락 주세요. 좋은 하루 되세요!",#Person2#님은 김철수 이름으로 2023년 10월 15일 인천에서 도쿄로 가는 JL001편 항공편 예약을 확인하고자 했습니다. #Person1#은 예약을 확인하고 비즈니스 클래스 창가 좌석 11A로 예약되었음을 알렸습니다. #Person2#는 추가적인 도움이 필요하지 않다고 했습니다.,항공편 확인
synthetic_33,"#Person1#: 안녕하세요, 저는 지금 도서관을 이용하고 있는데 '시간의 지도'라는 책이 필요해요. 그런데 이 책이 현재 대출 중이라고 나와요.
#Person2#: 안녕하세요! '시간의 지도'가 대출 중이라면 예약하실 수 있습니다. 이름과 연락처를 알려주시면 예약해드릴게요.
#Person1#: 감사합니다. 제 이름은 김지훈이고, 연락처를 알려드릴게요. 010-1234-5678입니다.
#Person2#: 예약이 완료되었습니다. 현재 예약 대기자는 3명이고, 대략 1주일 정도 기다려야 할 것 같아요. 책이 대출되면 문자 드릴게요.
#Person1#: 알겠습니다. 감사합니다! 혹시 다른 방법으로 책을 구할 수 있는 방법이 있을까요? 예를 들어, 전자책이나 다른 도서관에서 대출하는 방법 같은 거요.
#Person2#: 아쉽게도 '시간의 지도'는 전자책으로는 제공되지 않아요. 하지만 인근 도서관에서 대출 가능한지 확인해볼 수 있습니다. 원하시면 도와드릴게요.
#Person1#: 부탁드립니다. 정말 감사합니다!","#Person1#은 '시간의 지도'를 대출하려고 하지만, 책이 이미 대출 중이어서 #Person2#에게 예약을 요청합니다. #Person1#의 예약이 완료되고, #Person2#는 다른 방법으로 책을 구할 수 있는지 확인해볼 것을 제안합니다.",도서 대출 및 예약
synthetic_34,"#Person1#: 안녕, 제인. 나는 지난 달 태국 여행을 다녀왔어. 정말 놀라운 경험이었어.
#Person2#: 오, 리사? 어디로 갔었어? 나도 여행을 좋아하는데.
#Person1#: 방콕과 파타야에 갔었어. 방콕의 야시장과 파타야의 섬들이 정말 독특했어.
#Person2#: 나는 작년 여름에 일본에 갔었어. 도쿄와 오사카를 돌아다녔는데, 거기 음식들이 정말 맛있었어.
#Person1#: 일본 음식도 정말 좋지. 그런데 태국 음식도 특별한 매력이 있어. 특히 게살 케이크가 정말 맛있었어.
#Person2#: 나도 게살 케이크를 좋아해. 일본에서는 라멘이 정말 맛있었어. 도쿄의 라멘 가게에서 먹었던 그 라멘은 아직도 생각나.
#Person1#: 음, 나도 라멘을 좋아해. 그런데 태국에는 '패밀리 랍'이라는 유명한 레스토랑이 있었는데, 거기서도 라멘을 맛있게 먹었어.
#Person2#: 그럼 패밀리 랍을 방문해 보고 싶네. 다음에는 태국으로 여행을 가볼까?
#Person1#: 그럼, 꼭 방문해봐. 태국은 여행객에게 많은 것을 제공해.","리사는 태국 방콕과 파타야를 여행하며 게살 케이크를 맛보고, 야시장과 파타야의 섬을 즐겼다고 제인에게 전했다. 제인은 작년 여름 일본 도쿄와 오사카를 여행하며 라멘을 맛있게 먹었다고 리사에게 말했다. 두 사람은 각자의 여행 경험을 공유하며 다음 여행 계획을 논의했다.",여행 경험 비교
synthetic_35,"#Person1#: 최근에 401K 계좌에 투자하는 것에 대해 어떻게 생각해?
#Person2#: 솔직히 말해서, 조금 불신이 있어. 시장이 너무 불안정하고, 내 돈을 잃을까봐 걱정돼.
#Person1#: 그럴 수 있지. 하지만 401K는 장기적인 투자라고 생각해. 짧은 기간의 변동은 무시하고, 장기적으로 보면 보통 수익을 내거든.
#Person2#: 그래, 그런데 왜 그렇게 많은 사람들이 401K를 불신해? 무슨 일이 있었어?
#Person1#: 음, 과거에 몇몇 기업들이 기금을 잘못 관리하거나, 직원들이 충분히 알지도 못하고 투자를 해야 했던 경우가 있었어. 그래서 많은 사람들이 불신을 가지게 된 거야.
#Person2#: 그런 일이 있었구나. 그래서 어떻게 하면 그런 위험을 줄일 수 있을까?
#Person1#: 중요한 건 정보를 충분히 알고, 다양한 펀드에 분산 투자하는 거야. 그리고 정기적으로 포트폴리오를 검토하고 조정하는 게 좋아.","#Person1#과 #Person2#는 401K 투자와 관련된 불신에 대해 논의합니다. #Person2#는 시장 불안정성과 과거 사건들로 인해 불신을 가지고 있으며, #Person1#은 장기적인 관점과 정보 수집, 분산 투자의 중요성을 강조합니다.",401K와 투자 불신
synthetic_36,"#Person1#: 이번 주말에 친구들과 캠핑을 가려고 하는데, 어떤 교통수단을 선택해야 할지 모르겠어.
#Person2#: 차를 렌트해서 가는 게 어때? 많은 사람들과 짐을 실을 수 있으니까.
#Person1#: 그렇지만 차가 없어서 그게 어려워. 차를 렌트하는 비용도 고려해봐야 해.
#Person2#: 그렇다면 버스를 이용하는 건 어때? 비용도 저렴하고, 특히 여러 명이 같이 간다면 더 경제적일 거야.
#Person1#: 하지만 버스는 시간이 오래 걸리고, 원하는 시간에 출발하고 돌아오는 게 어려워.
#Person2#: 그럼 기차를 타는 건 어때? 기차는 차보다 더 빠르고, 편안하게 여행할 수 있어.
#Person1#: 좋은 생각이야. 기차는 시간도 절약되고, 경치도 즐길 수 있을 것 같아. 그리고 기차역 근처에 캠핑장도 있으면 더 좋겠네.
#Person2#: 그래, 기차를 타고 가는 게 가장 좋을 것 같아. 그리고 기차역 근처에 캠핑장을 찾아보자. 좋은 계획이네!","#Person1#은 친구들과 캠핑을 가기 위한 교통수단을 선택하는 데 고민하고 있다. #Person2#는 차를 렌트하거나 버스를 이용하는 것을 제안하지만, 결국 기차를 이용하는 것이 가장 효율적이고 편안할 것이라고 결정한다. 두 사람은 기차역 근처의 캠핑장을 찾아보기로 한다.",교통수단 선택
